Tax ID,OrgID,Program,Enrollment Date,Enrollment End,Amount,Total Remuneration,Status
3133421375,2,2002,10-05-2023,01-09-2024,10,0,Active
1887976011,2,2001,01-05-2023,01-06-2024,10,0,Active
2717061792,2,2002,10-05-2023,01-09-2024,10,0,Active
389499184,2,2001,01-05-2023,01-06-2024,10,0,Active
3558765275,2,2002,10-05-2023,01-09-2024,10,0,Active
117269231,2,2001,01-05-2023,01-06-2024,10,0,Active
1127632744,2,2002,10-05-2023,01-09-2024,10,0,Active
3660189439,2,2001,01-05-2023,01-06-2024,10,0,Active
1137572752,2,2002,10-05-2023,01-09-2024,10,0,Active
1324813327,2,2001,01-05-2023,01-06-2024,10,0,Active
3311620059,2,2002,10-05-2023,01-09-2024,10,0,Active
1463242337,2,2001,01-05-2023,01-06-2024,10,0,Active
3001442932,2,2002,10-05-2023,01-09-2024,10,0,Active
741156292,2,2001,01-05-2023,01-06-2024,10,0,Active
1397611426,2,2002,10-05-2023,01-09-2024,10,0,Active
1629476918,2,2001,01-05-2023,01-06-2024,10,0,Active
3197028925,2,2002,10-05-2023,01-09-2024,10,0,Active
1068325328,2,2001,01-05-2023,01-06-2024,10,0,Active
4235162832,2,2002,10-05-2023,01-09-2024,10,0,Active
1525643961,2,2001,01-05-2023,01-06-2024,10,0,Active
3757234069,2,2002,10-05-2023,01-09-2024,10,0,Active
3600208207,2,2001,01-05-2023,01-06-2024,10,0,Active
2094196475,2,2002,10-05-2023,01-09-2024,10,0,Active
3491219591,2,2001,01-05-2023,01-06-2024,10,0,Active
3707943837,2,2002,10-05-2023,01-09-2024,10,0,Active
581175642,2,2001,01-05-2023,01-06-2024,10,0,Active
4008038548,2,2002,10-05-2023,01-09-2024,10,0,Active
3382172091,2,2001,01-05-2023,01-06-2024,10,0,Active
327580609,2,2002,10-05-2023,01-09-2024,10,0,Active
3380060222,2,2001,01-05-2023,01-06-2024,10,0,Active
2775205704,2,2002,10-05-2023,01-09-2024,10,0,Active
847843835,2,2001,01-05-2023,01-06-2024,10,0,Active
3478399181,2,2002,10-05-2023,01-09-2024,10,0,Active
1524211652,2,2001,01-05-2023,01-06-2024,10,0,Active
854756614,2,2002,10-05-2023,01-09-2024,10,0,Active
2566215860,2,2001,01-05-2023,01-06-2024,10,0,Active
3540536463,2,2002,10-05-2023,01-09-2024,10,0,Active
703624696,2,2001,01-05-2023,01-06-2024,10,0,Active
955796769,2,2002,10-05-2023,01-09-2024,10,0,Active
2782874104,2,2001,01-05-2023,01-06-2024,10,0,Active
1620434077,2,2002,10-05-2023,01-09-2024,10,0,Active
655044218,2,2001,01-05-2023,01-06-2024,10,0,Active
3867623128,2,2002,10-05-2023,01-09-2024,10,0,Active
534181126,2,2001,01-05-2023,01-06-2024,10,0,Active
703219623,2,2002,10-05-2023,01-09-2024,10,0,Active
2168861903,2,2001,01-05-2023,01-06-2024,10,0,Active
2522191891,2,2002,10-05-2023,01-09-2024,10,0,Active
612265137,2,2001,01-05-2023,01-06-2024,10,0,Active
1343529399,2,2002,10-05-2023,01-09-2024,10,0,Active
187366676,2,2001,01-05-2023,01-06-2024,10,0,Active
4161544894,2,2002,10-05-2023,01-09-2024,10,0,Active
3338816170,2,2001,01-05-2023,01-06-2024,10,0,Active
348563632,2,2002,10-05-2023,01-09-2024,10,0,Active
3506197000,2,2001,01-05-2023,01-06-2024,10,0,Active
4139266341,2,2002,10-05-2023,01-09-2024,10,0,Active
1824069083,2,2001,01-05-2023,01-06-2024,10,0,Active
1420422201,2,2002,10-05-2023,01-09-2024,10,0,Active
2858630247,2,2001,01-05-2023,01-06-2024,10,0,Active
1111437444,2,2002,10-05-2023,01-09-2024,10,0,Active
130455215,2,2001,01-05-2023,01-06-2024,10,0,Active
2702300983,2,2002,10-05-2023,01-09-2024,10,0,Active
627374872,2,2001,01-05-2023,01-06-2024,10,0,Active
3078946226,2,2002,10-05-2023,01-09-2024,10,0,Active
499415673,2,2001,01-05-2023,01-06-2024,10,0,Active
2585597612,2,2002,10-05-2023,01-09-2024,10,0,Active
3183779930,2,2001,01-05-2023,01-06-2024,10,0,Active
809008738,2,2002,10-05-2023,01-09-2024,10,0,Active
2452811551,2,2001,01-05-2023,01-06-2024,10,0,Active
3549154273,2,2002,10-05-2023,01-09-2024,10,0,Active
1480915557,2,2001,01-05-2023,01-06-2024,10,0,Active
556008845,2,2002,10-05-2023,01-09-2024,10,0,Active
335285753,2,2001,01-05-2023,01-06-2024,10,0,Active
1080189121,2,2002,10-05-2023,01-09-2024,10,0,Active
2012522846,2,2001,01-05-2023,01-06-2024,10,0,Active
2687111864,2,2002,10-05-2023,01-09-2024,10,0,Active
2212227832,2,2001,01-05-2023,01-06-2024,10,0,Active
1237886919,2,2002,10-05-2023,01-09-2024,10,0,Active
1725218647,2,2001,01-05-2023,01-06-2024,10,0,Active
2696909815,2,2002,10-05-2023,01-09-2024,10,0,Active
2509434479,2,2001,01-05-2023,01-06-2024,10,0,Active
3273860251,2,2002,10-05-2023,01-09-2024,10,0,Active
4071828080,2,2001,01-05-2023,01-06-2024,10,0,Active
889657350,2,2002,10-05-2023,01-09-2024,10,0,Active
3758264033,2,2001,01-05-2023,01-06-2024,10,0,Active
616299643,2,2002,10-05-2023,01-09-2024,10,0,Active
4032345178,2,2001,01-05-2023,01-06-2024,10,0,Active
2513028627,2,2002,10-05-2023,01-09-2024,10,0,Active
3698353883,2,2001,01-05-2023,01-06-2024,10,0,Active
1438149256,2,2002,10-05-2023,01-09-2024,10,0,Active
356966103,2,2001,01-05-2023,01-06-2024,10,0,Active
3339504704,2,2002,10-05-2023,01-09-2024,10,0,Active
3245421736,2,2001,01-05-2023,01-06-2024,10,0,Active
4063973921,2,2002,10-05-2023,01-09-2024,10,0,Active
3902761628,2,2001,01-05-2023,01-06-2024,10,0,Active
3597623792,2,2002,10-05-2023,01-09-2024,10,0,Active
341219463,2,2001,01-05-2023,01-06-2024,10,0,Active
795100456,2,2002,10-05-2023,01-09-2024,10,0,Active
168538640,2,2001,01-05-2023,01-06-2024,10,0,Active
68980341,2,2002,10-05-2023,01-09-2024,10,0,Active
156441397,2,2001,01-05-2023,01-06-2024,10,0,Active
3312516254,2,2002,10-05-2023,01-09-2024,10,0,Active
474904736,2,2001,01-05-2023,01-06-2024,10,0,Active
365888628,2,2002,10-05-2023,01-09-2024,10,0,Active
648825148,2,2001,01-05-2023,01-06-2024,10,0,Active
3055772347,2,2002,10-05-2023,01-09-2024,10,0,Active
429432702,2,2001,01-05-2023,01-06-2024,10,0,Active
1229296327,2,2002,10-05-2023,01-09-2024,10,0,Active
3292622255,2,2001,01-05-2023,01-06-2024,10,0,Active
3778813693,2,2002,10-05-2023,01-09-2024,10,0,Active
456504427,2,2001,01-05-2023,01-06-2024,10,0,Active
3032986576,2,2002,10-05-2023,01-09-2024,10,0,Active
1676923117,2,2001,01-05-2023,01-06-2024,10,0,Active
938139873,2,2002,10-05-2023,01-09-2024,10,0,Active
3613226337,2,2001,01-05-2023,01-06-2024,10,0,Active
3415665771,2,2002,10-05-2023,01-09-2024,10,0,Active
2828733625,2,2001,01-05-2023,01-06-2024,10,0,Active
3079606985,2,2002,10-05-2023,01-09-2024,10,0,Active
650855219,2,2001,01-05-2023,01-06-2024,10,0,Active
1926096150,2,2002,10-05-2023,01-09-2024,10,0,Active
899423900,2,2001,01-05-2023,01-06-2024,10,0,Active
3507115016,2,2002,10-05-2023,01-09-2024,10,0,Active
3813238566,2,2001,01-05-2023,01-06-2024,10,0,Active
3459988355,2,2002,10-05-2023,01-09-2024,10,0,Active
1018217574,2,2001,01-05-2023,01-06-2024,10,0,Active
2938125249,2,2002,10-05-2023,01-09-2024,10,0,Active
585054748,2,2001,01-05-2023,01-06-2024,10,0,Active
4257574849,2,2002,10-05-2023,01-09-2024,10,0,Active
660463479,2,2001,01-05-2023,01-06-2024,10,0,Active
2237003606,2,2002,10-05-2023,01-09-2024,10,0,Active
3862304576,2,2001,01-05-2023,01-06-2024,10,0,Active
1083456099,2,2002,10-05-2023,01-09-2024,10,0,Active
993523434,2,2001,01-05-2023,01-06-2024,10,0,Active
3630005321,2,2002,10-05-2023,01-09-2024,10,0,Active
4140934125,2,2001,01-05-2023,01-06-2024,10,0,Active
112273888,2,2002,10-05-2023,01-09-2024,10,0,Active
1483230914,2,2001,01-05-2023,01-06-2024,10,0,Active
2334555773,2,2002,10-05-2023,01-09-2024,10,0,Active
1387822557,2,2001,01-05-2023,01-06-2024,10,0,Active
128229774,2,2002,10-05-2023,01-09-2024,10,0,Active
3289570543,2,2001,01-05-2023,01-06-2024,10,0,Active
1480038580,2,2002,10-05-2023,01-09-2024,10,0,Active
947773719,2,2001,01-05-2023,01-06-2024,10,0,Active
2560919776,2,2002,10-05-2023,01-09-2024,10,0,Active
3681919947,2,2001,01-05-2023,01-06-2024,10,0,Active
1415717849,2,2002,10-05-2023,01-09-2024,10,0,Active
1482446090,2,2001,01-05-2023,01-06-2024,10,0,Active
2206667651,2,2002,10-05-2023,01-09-2024,10,0,Active
3501458685,2,2001,01-05-2023,01-06-2024,10,0,Active
1848295956,2,2002,10-05-2023,01-09-2024,10,0,Active
1862924092,2,2001,01-05-2023,01-06-2024,10,0,Active
917303228,2,2002,10-05-2023,01-09-2024,10,0,Active
2458571571,2,2001,01-05-2023,01-06-2024,10,0,Active
671637240,2,2002,10-05-2023,01-09-2024,10,0,Active
1883359950,2,2001,01-05-2023,01-06-2024,10,0,Active
2063310436,2,2002,10-05-2023,01-09-2024,10,0,Active
2911204740,2,2001,01-05-2023,01-06-2024,10,0,Active
2538214685,2,2002,10-05-2023,01-09-2024,10,0,Active
1723161883,2,2001,01-05-2023,01-06-2024,10,0,Active
2137906715,2,2002,10-05-2023,01-09-2024,10,0,Active
3103152568,2,2001,01-05-2023,01-06-2024,10,0,Active
1983423736,2,2002,10-05-2023,01-09-2024,10,0,Active
2307612054,2,2001,01-05-2023,01-06-2024,10,0,Active
1676137446,2,2002,10-05-2023,01-09-2024,10,0,Active
3592653084,2,2001,01-05-2023,01-06-2024,10,0,Active
483412067,2,2002,10-05-2023,01-09-2024,10,0,Active
2931925549,2,2001,01-05-2023,01-06-2024,10,0,Active
215008827,2,2002,10-05-2023,01-09-2024,10,0,Active
2495012321,2,2001,01-05-2023,01-06-2024,10,0,Active
2953662604,2,2002,10-05-2023,01-09-2024,10,0,Active
659545227,2,2001,01-05-2023,01-06-2024,10,0,Active
3781160013,2,2002,10-05-2023,01-09-2024,10,0,Active
231107309,2,2001,01-05-2023,01-06-2024,10,0,Active
375304626,2,2002,10-05-2023,01-09-2024,10,0,Active
2594005627,2,2001,01-05-2023,01-06-2024,10,0,Active
3231121874,2,2002,10-05-2023,01-09-2024,10,0,Active
3763660002,2,2001,01-05-2023,01-06-2024,10,0,Active
597156722,2,2002,10-05-2023,01-09-2024,10,0,Active
528194573,2,2001,01-05-2023,01-06-2024,10,0,Active
2210744804,2,2002,10-05-2023,01-09-2024,10,0,Active
1262429769,2,2001,01-05-2023,01-06-2024,10,0,Active
3005581643,2,2002,10-05-2023,01-09-2024,10,0,Active
2304405115,2,2001,01-05-2023,01-06-2024,10,0,Active
4258913264,2,2002,10-05-2023,01-09-2024,10,0,Active
621150316,2,2001,01-05-2023,01-06-2024,10,0,Active
3345309638,2,2002,10-05-2023,01-09-2024,10,0,Active
2070421345,2,2001,01-05-2023,01-06-2024,10,0,Active
2659913114,2,2002,10-05-2023,01-09-2024,10,0,Active
4249649932,2,2001,01-05-2023,01-06-2024,10,0,Active
3236926684,2,2002,10-05-2023,01-09-2024,10,0,Active
3286329957,2,2001,01-05-2023,01-06-2024,10,0,Active
2931786386,2,2002,10-05-2023,01-09-2024,10,0,Active
2982720410,2,2001,01-05-2023,01-06-2024,10,0,Active
673554825,2,2002,10-05-2023,01-09-2024,10,0,Active
932834580,2,2001,01-05-2023,01-06-2024,10,0,Active
3856980194,2,2002,10-05-2023,01-09-2024,10,0,Active
765219200,2,2001,01-05-2023,01-06-2024,10,0,Active
2472054069,2,2002,10-05-2023,01-09-2024,10,0,Active
3589258873,2,2001,01-05-2023,01-06-2024,10,0,Active
3314112071,2,2002,10-05-2023,01-09-2024,10,0,Active
3740638233,2,2001,01-05-2023,01-06-2024,10,0,Active
3604460938,2,2002,10-05-2023,01-09-2024,10,0,Active
850822389,2,2001,01-05-2023,01-06-2024,10,0,Active
586906436,2,2002,10-05-2023,01-09-2024,10,0,Active
3767992209,2,2001,01-05-2023,01-06-2024,10,0,Active
540879523,2,2002,10-05-2023,01-09-2024,10,0,Active
3370493822,2,2001,01-05-2023,01-06-2024,10,0,Active
2939314865,2,2002,10-05-2023,01-09-2024,10,0,Active
3758905402,2,2001,01-05-2023,01-06-2024,10,0,Active
581384967,2,2002,10-05-2023,01-09-2024,10,0,Active
2447390616,2,2001,01-05-2023,01-06-2024,10,0,Active
3770297492,2,2002,10-05-2023,01-09-2024,10,0,Active
2727985042,2,2001,01-05-2023,01-06-2024,10,0,Active
2482105492,2,2002,10-05-2023,01-09-2024,10,0,Active
2734519814,2,2001,01-05-2023,01-06-2024,10,0,Active
1414208314,2,2002,10-05-2023,01-09-2024,10,0,Active
3349821367,2,2001,01-05-2023,01-06-2024,10,0,Active
2431853787,2,2002,10-05-2023,01-09-2024,10,0,Active
3843927896,2,2001,01-05-2023,01-06-2024,10,0,Active
2444397030,2,2002,10-05-2023,01-09-2024,10,0,Active
1232466831,2,2001,01-05-2023,01-06-2024,10,0,Active
3457124955,2,2002,10-05-2023,01-09-2024,10,0,Active
325979063,2,2001,01-05-2023,01-06-2024,10,0,Active
3422966984,2,2002,10-05-2023,01-09-2024,10,0,Active
3499928531,2,2001,01-05-2023,01-06-2024,10,0,Active
668791770,2,2002,10-05-2023,01-09-2024,10,0,Active
2265631040,2,2001,01-05-2023,01-06-2024,10,0,Active
2284009226,2,2002,10-05-2023,01-09-2024,10,0,Active
708871461,2,2001,01-05-2023,01-06-2024,10,0,Active
525234415,2,2002,10-05-2023,01-09-2024,10,0,Active
2938257586,2,2001,01-05-2023,01-06-2024,10,0,Active
2536732993,2,2002,10-05-2023,01-09-2024,10,0,Active
2072028904,2,2001,01-05-2023,01-06-2024,10,0,Active
139930767,2,2002,10-05-2023,01-09-2024,10,0,Active
2454270418,2,2001,01-05-2023,01-06-2024,10,0,Active
4120401059,2,2002,10-05-2023,01-09-2024,10,0,Active
2354434511,2,2001,01-05-2023,01-06-2024,10,0,Active
2878904115,2,2002,10-05-2023,01-09-2024,10,0,Active
1636710827,2,2001,01-05-2023,01-06-2024,10,0,Active
2679892327,2,2002,10-05-2023,01-09-2024,10,0,Active
3695184090,2,2001,01-05-2023,01-06-2024,10,0,Active
2619423524,2,2002,10-05-2023,01-09-2024,10,0,Active
841914965,2,2001,01-05-2023,01-06-2024,10,0,Active
2862944614,2,2002,10-05-2023,01-09-2024,10,0,Active
4142487897,2,2001,01-05-2023,01-06-2024,10,0,Active
3259665887,2,2002,10-05-2023,01-09-2024,10,0,Active
3388197710,2,2001,01-05-2023,01-06-2024,10,0,Active
3066475306,2,2002,10-05-2023,01-09-2024,10,0,Active
4148025558,2,2001,01-05-2023,01-06-2024,10,0,Active
376289914,2,2002,10-05-2023,01-09-2024,10,0,Active
828657683,2,2001,01-05-2023,01-06-2024,10,0,Active
1300233555,2,2002,10-05-2023,01-09-2024,10,0,Active
3319570384,2,2001,01-05-2023,01-06-2024,10,0,Active
3075437286,2,2002,10-05-2023,01-09-2024,10,0,Active
2130813962,2,2001,01-05-2023,01-06-2024,10,0,Active
1803972551,2,2002,10-05-2023,01-09-2024,10,0,Active
3852735799,2,2001,01-05-2023,01-06-2024,10,0,Active
1371538484,2,2002,10-05-2023,01-09-2024,10,0,Active
2666733963,2,2001,01-05-2023,01-06-2024,10,0,Active
3880757610,2,2002,10-05-2023,01-09-2024,10,0,Active
2090289236,2,2001,01-05-2023,01-06-2024,10,0,Active
1507700742,2,2002,10-05-2023,01-09-2024,10,0,Active
3997904065,2,2001,01-05-2023,01-06-2024,10,0,Active
852472417,2,2002,10-05-2023,01-09-2024,10,0,Active
317430965,2,2001,01-05-2023,01-06-2024,10,0,Active
3643653764,2,2002,10-05-2023,01-09-2024,10,0,Active
549153084,2,2001,01-05-2023,01-06-2024,10,0,Active
2883686600,2,2002,10-05-2023,01-09-2024,10,0,Active
918286951,2,2001,01-05-2023,01-06-2024,10,0,Active
4200652143,2,2002,10-05-2023,01-09-2024,10,0,Active
477407090,2,2001,01-05-2023,01-06-2024,10,0,Active
2086844763,2,2002,10-05-2023,01-09-2024,10,0,Active
2692869264,2,2001,01-05-2023,01-06-2024,10,0,Active
4100877292,2,2002,10-05-2023,01-09-2024,10,0,Active
1549888592,2,2001,01-05-2023,01-06-2024,10,0,Active
212374534,2,2002,10-05-2023,01-09-2024,10,0,Active
1498992528,2,2001,01-05-2023,01-06-2024,10,0,Active
3946783299,2,2002,10-05-2023,01-09-2024,10,0,Active
575078858,2,2001,01-05-2023,01-06-2024,10,0,Active
315822605,2,2002,10-05-2023,01-09-2024,10,0,Active
548266571,2,2001,01-05-2023,01-06-2024,10,0,Active
445310388,2,2002,10-05-2023,01-09-2024,10,0,Active
3929785372,2,2001,01-05-2023,01-06-2024,10,0,Active
2033481651,2,2002,10-05-2023,01-09-2024,10,0,Active
307780091,2,2001,01-05-2023,01-06-2024,10,0,Active
3864695515,2,2002,10-05-2023,01-09-2024,10,0,Active
1244609392,2,2001,01-05-2023,01-06-2024,10,0,Active
1660704616,2,2002,10-05-2023,01-09-2024,10,0,Active
2882151451,2,2001,01-05-2023,01-06-2024,10,0,Active
2288082623,2,2002,10-05-2023,01-09-2024,10,0,Active
2755237416,2,2001,01-05-2023,01-06-2024,10,0,Active
3777174734,2,2002,10-05-2023,01-09-2024,10,0,Active
3950180826,2,2001,01-05-2023,01-06-2024,10,0,Active
2011129573,2,2002,10-05-2023,01-09-2024,10,0,Active
1958522057,2,2001,01-05-2023,01-06-2024,10,0,Active
1352301335,2,2002,10-05-2023,01-09-2024,10,0,Active
3730714790,2,2001,01-05-2023,01-06-2024,10,0,Active
810242791,2,2002,10-05-2023,01-09-2024,10,0,Active
1652159716,2,2001,01-05-2023,01-06-2024,10,0,Active
614548372,2,2002,10-05-2023,01-09-2024,10,0,Active
1631956709,2,2001,01-05-2023,01-06-2024,10,0,Active
376733716,2,2002,10-05-2023,01-09-2024,10,0,Active
1367203774,2,2001,01-05-2023,01-06-2024,10,0,Active
3518087110,2,2002,10-05-2023,01-09-2024,10,0,Active
978810160,2,2001,01-05-2023,01-06-2024,10,0,Active
679481182,2,2002,10-05-2023,01-09-2024,10,0,Active
1932034836,2,2001,01-05-2023,01-06-2024,10,0,Active
3282004205,2,2002,10-05-2023,01-09-2024,10,0,Active
3788080070,2,2001,01-05-2023,01-06-2024,10,0,Active
479583252,2,2002,10-05-2023,01-09-2024,10,0,Active
1497496227,2,2001,01-05-2023,01-06-2024,10,0,Active
2595381194,2,2002,10-05-2023,01-09-2024,10,0,Active
1583063965,2,2001,01-05-2023,01-06-2024,10,0,Active
1224296297,2,2002,10-05-2023,01-09-2024,10,0,Active
1170820701,2,2001,01-05-2023,01-06-2024,10,0,Active
2598531832,2,2002,10-05-2023,01-09-2024,10,0,Active
2334995799,2,2001,01-05-2023,01-06-2024,10,0,Active
1279269013,2,2002,10-05-2023,01-09-2024,10,0,Active
2107829905,2,2001,01-05-2023,01-06-2024,10,0,Active
2518414832,2,2002,10-05-2023,01-09-2024,10,0,Active
2383006344,2,2001,01-05-2023,01-06-2024,10,0,Active
1404695018,2,2002,10-05-2023,01-09-2024,10,0,Active
2062108605,2,2001,01-05-2023,01-06-2024,10,0,Active
245091956,2,2002,10-05-2023,01-09-2024,10,0,Active
2548846919,2,2001,01-05-2023,01-06-2024,10,0,Active
3269166783,2,2002,10-05-2023,01-09-2024,10,0,Active
1599146523,2,2001,01-05-2023,01-06-2024,10,0,Active
42909583,2,2002,10-05-2023,01-09-2024,10,0,Active
3876200595,2,2001,01-05-2023,01-06-2024,10,0,Active
1194160132,2,2002,10-05-2023,01-09-2024,10,0,Active
3441691889,2,2001,01-05-2023,01-06-2024,10,0,Active
2324461967,2,2002,10-05-2023,01-09-2024,10,0,Active
3147974335,2,2001,01-05-2023,01-06-2024,10,0,Active
4174731849,2,2002,10-05-2023,01-09-2024,10,0,Active
1152646884,2,2001,01-05-2023,01-06-2024,10,0,Active
427720700,2,2002,10-05-2023,01-09-2024,10,0,Active
676923721,2,2001,01-05-2023,01-06-2024,10,0,Active
2393648177,2,2002,10-05-2023,01-09-2024,10,0,Active
2980353691,2,2001,01-05-2023,01-06-2024,10,0,Active
3571402266,2,2002,10-05-2023,01-09-2024,10,0,Active
2648995393,2,2001,01-05-2023,01-06-2024,10,0,Active
3785076580,2,2002,10-05-2023,01-09-2024,10,0,Active
2060132961,2,2001,01-05-2023,01-06-2024,10,0,Active
1787465955,2,2002,10-05-2023,01-09-2024,10,0,Active
1264595114,2,2001,01-05-2023,01-06-2024,10,0,Active
1870050237,2,2002,10-05-2023,01-09-2024,10,0,Active
3184029347,2,2001,01-05-2023,01-06-2024,10,0,Active
2285219398,2,2002,10-05-2023,01-09-2024,10,0,Active
1533962960,2,2001,01-05-2023,01-06-2024,10,0,Active
3913149432,2,2002,10-05-2023,01-09-2024,10,0,Active
929581517,2,2001,01-05-2023,01-06-2024,10,0,Active
1059684467,2,2002,10-05-2023,01-09-2024,10,0,Active
992288896,2,2001,01-05-2023,01-06-2024,10,0,Active
68721081,2,2002,10-05-2023,01-09-2024,10,0,Active
2168967234,2,2001,01-05-2023,01-06-2024,10,0,Active
166990739,2,2002,10-05-2023,01-09-2024,10,0,Active
3950012201,2,2001,01-05-2023,01-06-2024,10,0,Active
3823625848,2,2002,10-05-2023,01-09-2024,10,0,Active
4052857598,2,2001,01-05-2023,01-06-2024,10,0,Active
2778838107,2,2002,10-05-2023,01-09-2024,10,0,Active
1365305203,2,2001,01-05-2023,01-06-2024,10,0,Active
1000966002,2,2002,10-05-2023,01-09-2024,10,0,Active
444446503,2,2001,01-05-2023,01-06-2024,10,0,Active
735701056,2,2002,10-05-2023,01-09-2024,10,0,Active
3426929463,2,2001,01-05-2023,01-06-2024,10,0,Active
1479777434,2,2002,10-05-2023,01-09-2024,10,0,Active
1604214865,2,2001,01-05-2023,01-06-2024,10,0,Active
3813309015,2,2002,10-05-2023,01-09-2024,10,0,Active
2771916557,2,2001,01-05-2023,01-06-2024,10,0,Active
3396672328,2,2002,10-05-2023,01-09-2024,10,0,Active
489189924,2,2001,01-05-2023,01-06-2024,10,0,Active
2803099596,2,2002,10-05-2023,01-09-2024,10,0,Active
1817718266,2,2001,01-05-2023,01-06-2024,10,0,Active
2243997812,2,2002,10-05-2023,01-09-2024,10,0,Active
1767224652,2,2001,01-05-2023,01-06-2024,10,0,Active
845938694,2,2002,10-05-2023,01-09-2024,10,0,Active
2137379407,2,2001,01-05-2023,01-06-2024,10,0,Active
202041821,2,2002,10-05-2023,01-09-2024,10,0,Active
946205121,2,2001,01-05-2023,01-06-2024,10,0,Active
4077395958,2,2002,10-05-2023,01-09-2024,10,0,Active
1993280603,2,2001,01-05-2023,01-06-2024,10,0,Active
3392277416,2,2002,10-05-2023,01-09-2024,10,0,Active
1691454845,2,2001,01-05-2023,01-06-2024,10,0,Active
2403421747,2,2002,10-05-2023,01-09-2024,10,0,Active
3025582051,2,2001,01-05-2023,01-06-2024,10,0,Active
2368883304,2,2002,10-05-2023,01-09-2024,10,0,Active
3082846662,2,2001,01-05-2023,01-06-2024,10,0,Active
30015943,2,2002,10-05-2023,01-09-2024,10,0,Active
291605778,2,2001,01-05-2023,01-06-2024,10,0,Active
2734561183,2,2002,10-05-2023,01-09-2024,10,0,Active
240130960,2,2001,01-05-2023,01-06-2024,10,0,Active
2747518724,2,2002,10-05-2023,01-09-2024,10,0,Active
2322140421,2,2001,01-05-2023,01-06-2024,10,0,Active
2561515167,2,2002,10-05-2023,01-09-2024,10,0,Active
899649647,2,2001,01-05-2023,01-06-2024,10,0,Active
1466431127,2,2002,10-05-2023,01-09-2024,10,0,Active
2156511585,2,2001,01-05-2023,01-06-2024,10,0,Active
2417704213,2,2002,10-05-2023,01-09-2024,10,0,Active
1961128806,2,2001,01-05-2023,01-06-2024,10,0,Active
3078325179,2,2002,10-05-2023,01-09-2024,10,0,Active
2498685360,2,2001,01-05-2023,01-06-2024,10,0,Active
187341481,2,2002,10-05-2023,01-09-2024,10,0,Active
3760656508,2,2001,01-05-2023,01-06-2024,10,0,Active
1481880637,2,2002,10-05-2023,01-09-2024,10,0,Active
4257097137,2,2001,01-05-2023,01-06-2024,10,0,Active
657263363,2,2002,10-05-2023,01-09-2024,10,0,Active
2589980171,2,2001,01-05-2023,01-06-2024,10,0,Active
1193804387,2,2002,10-05-2023,01-09-2024,10,0,Active
2321028785,2,2001,01-05-2023,01-06-2024,10,0,Active
1725212598,2,2002,10-05-2023,01-09-2024,10,0,Active
363505695,2,2001,01-05-2023,01-06-2024,10,0,Active
3944949506,2,2002,10-05-2023,01-09-2024,10,0,Active
3918180268,2,2001,01-05-2023,01-06-2024,10,0,Active
4054708255,2,2002,10-05-2023,01-09-2024,10,0,Active
4077937139,2,2001,01-05-2023,01-06-2024,10,0,Active
1652342459,2,2002,10-05-2023,01-09-2024,10,0,Active
2529062834,2,2001,01-05-2023,01-06-2024,10,0,Active
2397325712,2,2002,10-05-2023,01-09-2024,10,0,Active
1064236170,2,2001,01-05-2023,01-06-2024,10,0,Active
3347087426,2,2002,10-05-2023,01-09-2024,10,0,Active
1852328023,2,2001,01-05-2023,01-06-2024,10,0,Active
3082059850,2,2002,10-05-2023,01-09-2024,10,0,Active
335172405,2,2001,01-05-2023,01-06-2024,10,0,Active
901937331,2,2002,10-05-2023,01-09-2024,10,0,Active
3919398629,2,2001,01-05-2023,01-06-2024,10,0,Active
4178185335,2,2002,10-05-2023,01-09-2024,10,0,Active
4044808043,2,2001,01-05-2023,01-06-2024,10,0,Active
1564684497,2,2002,10-05-2023,01-09-2024,10,0,Active
2101749278,2,2001,01-05-2023,01-06-2024,10,0,Active
2587646622,2,2002,10-05-2023,01-09-2024,10,0,Active
2010577939,2,2001,01-05-2023,01-06-2024,10,0,Active
3283390657,2,2002,10-05-2023,01-09-2024,10,0,Active
1960186436,2,2001,01-05-2023,01-06-2024,10,0,Active
2565051216,2,2002,10-05-2023,01-09-2024,10,0,Active
1560812480,2,2001,01-05-2023,01-06-2024,10,0,Active
3664911524,2,2002,10-05-2023,01-09-2024,10,0,Active
2853835614,2,2001,01-05-2023,01-06-2024,10,0,Active
1193084006,2,2002,10-05-2023,01-09-2024,10,0,Active
878531640,2,2001,01-05-2023,01-06-2024,10,0,Active
1182244867,2,2002,10-05-2023,01-09-2024,10,0,Active
2632021967,2,2001,01-05-2023,01-06-2024,10,0,Active
2652411274,2,2002,10-05-2023,01-09-2024,10,0,Active
813605445,2,2001,01-05-2023,01-06-2024,10,0,Active
2328017481,2,2002,10-05-2023,01-09-2024,10,0,Active
4188577397,2,2001,01-05-2023,01-06-2024,10,0,Active
2786059032,2,2002,10-05-2023,01-09-2024,10,0,Active
1974931490,2,2001,01-05-2023,01-06-2024,10,0,Active
2830104912,2,2002,10-05-2023,01-09-2024,10,0,Active
1817505666,2,2001,01-05-2023,01-06-2024,10,0,Active
3399072768,2,2002,10-05-2023,01-09-2024,10,0,Active
3419240457,2,2001,01-05-2023,01-06-2024,10,0,Active
3944502516,2,2002,10-05-2023,01-09-2024,10,0,Active
3071609168,2,2001,01-05-2023,01-06-2024,10,0,Active
764646621,2,2002,10-05-2023,01-09-2024,10,0,Active
